Id,firstName,lastName,salary,managerId
55695,First55695,Last55695,40380,8085
1724,First1724,Last1724,44207,752
40321,First40321,Last40321,30964,3027
94827,First94827,Last94827,46314,37233
55637,First55637,Last55637,35820,11309
5071,First5071,Last5071,31000,2841
67835,First67835,Last67835,31702,33998
87704,First87704,Last87704,47864,69996
13914,First13914,Last13914,40828,2596
2783,First2783,Last2783,34005,1790
22006,First22006,Last22006,40051,4432
8033,First8033,Last8033,39479,3287
36868,First36868,Last36868,34837,28482
58727,First58727,Last58727,47577,69
62101,First62101,Last62101,30708,11130
27407,First27407,Last27407,36705,17192
85679,First85679,Last85679,49658,16524
45010,First45010,Last45010,33128,2249
51467,First51467,Last51467,32660,33064
53690,First53690,Last53690,46769,29181
28172,First28172,Last28172,34139,292
12577,First12577,Last12577,31941,437
13026,First13026,Last13026,32263,1845
87675,First87675,Last87675,39789,55138
98614,First98614,Last98614,47705,23687
43412,First43412,Last43412,43193,15219
46672,First46672,Last46672,32302,25892
30419,First30419,Last30419,45421,24244
94199,First94199,Last94199,46626,2552
66041,First66041,Last66041,34521,44411
39959,First39959,Last39959,48860,6850
72885,First72885,Last72885,48328,32716
13186,First13186,Last13186,48483,5678
40043,First40043,Last40043,44712,19817
37491,First37491,Last37491,49351,14653
14663,First14663,Last14663,39870,6390
69606,First69606,Last69606,32815,5163
80165,First80165,Last80165,33231,19262
3084,First3084,Last3084,31049,463
21077,First21077,Last21077,36385,4197
34536,First34536,Last34536,32129,21439
48644,First48644,Last48644,46423,21664
97296,First97296,Last97296,33894,14280
63287,First63287,Last63287,35455,35592
11013,First11013,Last11013,49203,1234
30258,First30258,Last30258,41733,15725
10482,First10482,Last10482,48395,3106
85687,First85687,Last85687,37583,44641
92078,First92078,Last92078,44733,525
60142,First60142,Last60142,36379,37674
74929,First74929,Last74929,38006,53665
8765,First8765,Last8765,46284,319
3348,First3348,Last3348,43044,770
65965,First65965,Last65965,32807,4307
3949,First3949,Last3949,45170,2321
23242,First23242,Last23242,49863,9807
76512,First76512,Last76512,43639,47000
96907,First96907,Last96907,42978,69560
16577,First16577,Last16577,43969,11412
7649,First7649,Last7649,35822,4780
71743,First71743,Last71743,42634,21139
62091,First62091,Last62091,30567,6935
77418,First77418,Last77418,31707,37463
28069,First28069,Last28069,48036,5402
64317,First64317,Last64317,35594,17529
20672,First20672,Last20672,36592,16748
87051,First87051,Last87051,39007,64791
66594,First66594,Last66594,35022,53882
61934,First61934,Last61934,31320,29565
81590,First81590,Last81590,32179,24585
80390,First80390,Last80390,36772,21196
64566,First64566,Last64566,34947,38574
21078,First21078,Last21078,31879,5761
29778,First29778,Last29778,37607,5084
60098,First60098,Last60098,42704,42562
60107,First60107,Last60107,30200,36703
30976,First30976,Last30976,32360,1511
67318,First67318,Last67318,43165,25823
20845,First20845,Last20845,44354,16236
31277,First31277,Last31277,32740,98
86994,First86994,Last86994,30640,34972
62012,First62012,Last62012,44802,20661
21566,First21566,Last21566,33205,10993
4244,First4244,Last4244,49330,3336
37798,First37798,Last37798,47501,11570
91562,First91562,Last91562,30867,29270
95322,First95322,Last95322,44550,6247
73573,First73573,Last73573,40964,36975
14380,First14380,Last14380,46550,3934
26643,First26643,Last26643,47121,8769
31533,First31533,Last31533,40271,19247
53174,First53174,Last53174,37899,2054
29517,First29517,Last29517,38441,24265
81970,First81970,Last81970,32579,32693
34952,First34952,Last34952,44964,1083
24972,First24972,Last24972,41038,7876
57512,First57512,Last57512,44409,36061
72035,First72035,Last72035,33036,27275
83186,First83186,Last83186,42379,19963
10719,First10719,Last10719,39991,3015
3097,First3097,Last3097,38847,131
69929,First69929,Last69929,36614,29843
78416,First78416,Last78416,48839,41620
59604,First59604,Last59604,45173,44346
97047,First97047,Last97047,46823,72480
56506,First56506,Last56506,35259,44267
93628,First93628,Last93628,30690,7872
42105,First42105,Last42105,36332,21469
98028,First98028,Last98028,31865,65947
83915,First83915,Last83915,39842,36687
19566,First19566,Last19566,55636,4937
82569,First82569,Last82569,35921,1400
78029,First78029,Last78029,44549,54999
26611,First26611,Last26611,40726,14725
70571,First70571,Last70571,37729,34954
91219,First91219,Last91219,38854,52391
49340,First49340,Last49340,47060,1438
9589,First9589,Last9589,37441,1348
73953,First73953,Last73953,32929,1155
14949,First14949,Last14949,34117,8028
15270,First15270,Last15270,34883,9858
76789,First76789,Last76789,36866,43376
97185,First97185,Last97185,47352,35159
62510,First62510,Last62510,43634,28127
9631,First9631,Last9631,34197,964
24169,First24169,Last24169,30005,19755
14347,First14347,Last14347,49088,1464
95059,First95059,Last95059,33358,48439
59741,First59741,Last59741,32285,7412
6638,First6638,Last6638,44775,4732
35943,First35943,Last35943,40284,13135
33818,First33818,Last33818,34593,17177
82377,First82377,Last82377,30867,67601
41524,First41524,Last41524,45371,16031
23894,First23894,Last23894,36222,13427
73654,First73654,Last73654,31371,52094
34323,First34323,Last34323,47055,16374
54848,First54848,Last54848,48413,31112
87229,First87229,Last87229,38723,70507
87360,First87360,Last87360,38412,3791
99965,First99965,Last99965,30102,52618
62552,First62552,Last62552,42458,304
86436,First86436,Last86436,44284,50197
53107,First53107,Last53107,42785,37774
27788,First27788,Last27788,31430,22583
65952,First65952,Last65952,44299,30358
88276,First88276,Last88276,34989,1642
2053,First2053,Last2053,30883,616
45869,First45869,Last45869,39999,2671
36715,First36715,Last36715,31823,27597
75621,First75621,Last75621,54378,31120
65570,First65570,Last65570,48101,31576
46838,First46838,Last46838,31394,18815
35576,First35576,Last35576,36509,7161
39404,First39404,Last39404,48552,17526
29764,First29764,Last29764,37738,1117
93532,First93532,Last93532,37494,74682
75682,First75682,Last75682,46991,31277
38789,First38789,Last38789,45101,28706
77412,First77412,Last77412,40125,60788
14501,First14501,Last14501,40880,3049
89042,First89042,Last89042,36338,38846
74735,First74735,Last74735,35489,3118
59644,First59644,Last59644,32586,45441
92916,First92916,Last92916,44379,55175
95429,First95429,Last95429,34801,78663
477,First477,Last477,47525,46
70603,First70603,Last70603,44013,38202
36797,First36797,Last36797,32332,25440
47845,First47845,Last47845,33131,34780
83055,First83055,Last83055,42183,55155
50008,First50008,Last50008,45049,7217
52888,First52888,Last52888,38939,8617
37990,First37990,Last37990,42797,18442
44928,First44928,Last44928,36308,475
88987,First88987,Last88987,43085,52897
87881,First87881,Last87881,40934,33134
19553,First19553,Last19553,46759,7373
86001,First86001,Last86001,44589,11653
57520,First57520,Last57520,45107,38848
5359,First5359,Last5359,48686,2207
94726,First94726,Last94726,41451,53791
82803,First82803,Last82803,35959,65473
77,First77,Last77,43033,63
68594,First68594,Last68594,36630,42321
94523,First94523,Last94523,30404,47800
52551,First52551,Last52551,46942,18573
96622,First96622,Last96622,33373,57337
9095,First9095,Last9095,31540,108
33144,First33144,Last33144,41540,5150
41941,First41941,Last41941,45219,8169
82160,First82160,Last82160,45939,24000
61844,First61844,Last61844,45977,44325
35477,First35477,Last35477,42344,9721
92095,First92095,Last92095,30824,14161
81222,First81222,Last81222,32543,27799
37131,First37131,Last37131,38758,29614
46242,First46242,Last46242,35190,10134
84766,First84766,Last84766,43111,8908
67409,First67409,Last67409,33606,12281
64647,First64647,Last64647,35039,4162
14265,First14265,Last14265,39774,296
20629,First20629,Last20629,36993,11454
77635,First77635,Last77635,47305,28267
12407,First12407,Last12407,48803,5849
63340,First63340,Last63340,38152,15076
24401,First24401,Last24401,44398,11084
54891,First54891,Last54891,36247,12071
36739,First36739,Last36739,49735,18203
60317,First60317,Last60317,32616,29818
87115,First87115,Last87115,31656,313
15832,First15832,Last15832,31008,5540
30291,First30291,Last30291,49666,5762
87216,First87216,Last87216,32093,15384
22450,First22450,Last22450,35630,5332
55093,First55093,Last55093,44541,22320
25091,First25091,Last25091,34607,11845
78410,First78410,Last78410,47782,52321
93810,First93810,Last93810,40918,46916
42207,First42207,Last42207,49776,21209
41006,First41006,Last41006,30768,24325
120,First120,Last120,43061,64
86643,First86643,Last86643,49259,54114
59900,First59900,Last59900,38936,36040
59855,First59855,Last59855,39389,35126
250,First250,Last250,31630,181
74700,First74700,Last74700,33177,3734
28927,First28927,Last28927,31342,10527
64437,First64437,Last64437,32048,48572
87406,First87406,Last87406,40948,54086
24985,First24985,Last24985,40396,9111
96100,First96100,Last96100,37042,78593
43266,First43266,Last43266,45330,19591
74529,First74529,Last74529,46149,15217
7759,First7759,Last7759,34714,4712
29202,First29202,Last29202,39088,4349
7448,First7448,Last7448,38326,1336
87009,First87009,Last87009,35313,23951
86303,First86303,Last86303,45688,42772
49775,First49775,Last49775,43616,37811
56182,First56182,Last56182,42768,3129
88471,First88471,Last88471,43653,31681
52472,First52472,Last52472,42910,18902
53137,First53137,Last53137,37711,1279
53840,First53840,Last53840,48258,19770
90102,First90102,Last90102,47591,53989
85329,First85329,Last85329,40589,51951
78739,First78739,Last78739,42408,45699
65278,First65278,Last65278,47424,11355
83032,First83032,Last83032,34295,53128
68719,First68719,Last68719,37423,47529
59462,First59462,Last59462,34555,24254
92029,First92029,Last92029,41608,59669
86258,First86258,Last86258,34232,12158
36980,First36980,Last36980,40727,3482
66067,First66067,Last66067,35402,43972
61643,First61643,Last61643,38322,40966
2702,First2702,Last2702,36464,1844
38902,First38902,Last38902,30328,1970
76280,First76280,Last76280,42583,1925
60927,First60927,Last60927,45801,3875
7008,First7008,Last7008,41274,2602
68073,First68073,Last68073,31982,42017
17123,First17123,Last17123,42737,7771
29765,First29765,Last29765,39387,21060
83864,First83864,Last83864,31245,31319
63486,First63486,Last63486,49031,21521
60162,First60162,Last60162,32675,13778
43442,First43442,Last43442,41268,29015
35077,First35077,Last35077,35010,1351
44363,First44363,Last44363,31778,19738
23313,First23313,Last23313,35412,19108
61803,First61803,Last61803,47523,26884
92464,First92464,Last92464,36123,959
87301,First87301,Last87301,31104,63816
40235,First40235,Last40235,35365,17995
95403,First95403,Last95403,45841,24907
46650,First46650,Last46650,34219,3188
29316,First29316,Last29316,41290,11744
66207,First66207,Last66207,42165,53079
82225,First82225,Last82225,41505,44787
10527,First10527,Last10527,44591,4743
82820,First82820,Last82820,46681,48639
65132,First65132,Last65132,36196,23009
69133,First69133,Last69133,40018,33083
68019,First68019,Last68019,38049,15490
96748,First96748,Last96748,30608,11002
49473,First49473,Last49473,32161,32703
58838,First58838,Last58838,34568,9103
88185,First88185,Last88185,47387,17503
44211,First44211,Last44211,34169,10533
26579,First26579,Last26579,49124,8133
49064,First49064,Last49064,49776,35690
51318,First51318,Last51318,36059,41712
19347,First19347,Last19347,33606,12531
41616,First41616,Last41616,44370,3304
47234,First47234,Last47234,46685,5490
3841,First3841,Last3841,36899,771
29391,First29391,Last29391,45491,16218
24377,First24377,Last24377,47288,14003
59819,First59819,Last59819,46208,34743
56028,First56028,Last56028,35327,32621
15655,First15655,Last15655,39621,4226
46398,First46398,Last46398,47325,25213
30372,First30372,Last30372,35786,874
38564,First38564,Last38564,38120,117
89294,First89294,Last89294,31124,62748
23257,First23257,Last23257,48483,6588
28324,First28324,Last28324,37894,18995
91940,First91940,Last91940,48730,21326
94341,First94341,Last94341,39080,67520
32601,First32601,Last32601,37870,1585
31262,First31262,Last31262,36586,6209
9575,First9575,Last9575,49660,2552
85654,First85654,Last85654,32593,16367
50380,First50380,Last50380,42541,1863
3713,First3713,Last3713,36347,2989
37889,First37889,Last37889,35680,6825
16679,First16679,Last16679,39279,5488
69847,First69847,Last69847,33884,3195
59512,First59512,Last59512,46798,46377
67483,First67483,Last67483,35051,47664
20887,First20887,Last20887,35877,913
63525,First63525,Last63525,43839,5045
57399,First57399,Last57399,46715,7267
74894,First74894,Last74894,35516,46439
75127,First75127,Last75127,38356,28027
88155,First88155,Last88155,33721,63594
7528,First7528,Last7528,38137,5775
95993,First95993,Last95993,32729,53838
99174,First99174,Last99174,31669,17608
87597,First87597,Last87597,44011,43254
94312,First94312,Last94312,43309,8911
81033,First81033,Last81033,34741,64189
59090,First59090,Last59090,30699,31778
13808,First13808,Last13808,35956,9778
52227,First52227,Last52227,45778,20431
78502,First78502,Last78502,46532,46425
24329,First24329,Last24329,36122,18702
48752,First48752,Last48752,33303,536
69939,First69939,Last69939,49322,32638
96897,First96897,Last96897,38071,25041
12965,First12965,Last12965,31913,1063
16099,First16099,Last16099,39732,10969
94068,First94068,Last94068,41279,10289
87579,First87579,Last87579,39520,20357
75489,First75489,Last75489,35652,54782
81722,First81722,Last81722,48909,68087
7170,First7170,Last7170,43988,563
16385,First16385,Last16385,32146,13558
94996,First94996,Last94996,44727,48887
26433,First26433,Last26433,32118,18691
86621,First86621,Last86621,42478,59811
82327,First82327,Last82327,34669,51555
78109,First78109,Last78109,38163,27164
85593,First85593,Last85593,31541,20693
87608,First87608,Last87608,30856,65606
46696,First46696,Last46696,46009,11705
58976,First58976,Last58976,49063,43433
52843,First52843,Last52843,31927,27805
88948,First88948,Last88948,39338,62280
4769,First4769,Last4769,43075,1627
4329,First4329,Last4329,32525,2874
29381,First29381,Last29381,37004,1009
84927,First84927,Last84927,30708,57319
37576,First37576,Last37576,30454,26637
